cluster_id,action,pool,filepath,size_bytes,has_frontmatter,url,reason
170,delete,B-research-notebooks,/Users/system/Desktop/syncrescendence/04-SOURCES/research-notebooks/12-homelab-infrastructure/20260205-x_article-how_to_run_opus_4.6_on_openclaw_(easy_guide_copy_paste)-@jumperz.md,3351,True,https://x.com/jumperz/status/2019531293726503358,filename+url
171,keep,A,/Users/system/Desktop/research/20260201-x_article-my_openclaw_researches_second_brains_for_agents-@arscontexta.md,2397,True,https://x.com/arscontexta/status/2018026720079622193,filename+url
171,delete,B-research-notebooks,/Users/system/Desktop/syncrescendence/04-SOURCES/research-notebooks/04-agentic-notetaking-knowledge-vaults/20260201-x_article-my_openclaw_researches_second_brains_for_agents-@arscontexta.md,2397,True,https://x.com/arscontexta/status/2018026720079622193,filename+url
172,keep,A,/Users/system/Desktop/research/20260205-x_thread-stop_trusting_other_peoples_takes-@exm7777.md,4655,True,https://x.com/EXM7777/status/2019433098795225325,filename+url
172,delete,B-research-notebooks,/Users/system/Desktop/syncrescendence/04-SOURCES/research-notebooks/05-claude-code-cowork-power-patterns/20260205-x_thread-stop_trusting_other_peoples_takes-@exm7777.md,4655,True,https://x.com/EXM7777/status/2019433098795225325,filename+url
173,keep,A,/Users/system/Desktop/research/20260205-x_article-claude_transformed_coding_in_2025_in_2026_it_will_transform_knowledge_work-@alexalbert__.md,3277,True,https://x.com/alexalbert__/status/2019477447868313634,filename+url
173,delete,B-research-notebooks,/Users/system/Desktop/syncrescendence/04-SOURCES/research-notebooks/05-claude-code-cowork-power-patterns/20260205-x_article-claude_transformed_coding_in_2025_in_2026_it_will_transform_knowledge_work-@alexalbert__.md,3277,True,https://x.com/alexalbert__/status/2019477447868313634,filename+url
174,keep,A,/Users/system/Desktop/research/20260127-x_article-10_ways_to_hack_into_a_vibecoder_s_clawdbot_and_get_entire_human_identity_educational_purposes_only-@mrnacknack.md,30450,True,https://x.com/mrnacknack/status/2016134416897360212,filename+url
174,delete,B-research-notebooks,/Users/system/Desktop/syncrescendence/04-SOURCES/research-notebooks/02-agent-security-hardening/20260127-x_article-10_ways_to_hack_into_a_vibecoder_s_clawdbot_and_get_entire_human_identity_educational_purposes_only-@mrnacknack.md,30450,True,https://x.com/mrnacknack/status/2016134416897360212,filename+url
175,keep,A,/Users/system/Desktop/research/20260206-x_article-i_built_an_ai_company_with_openclaw_vercel_supabase_two_weeks_later_they_run_it_themselves-@voxyz_ai.md,14982,True,https://x.com/Voxyz_ai/status/2019914775061270747,filename+url
175,delete,B-research-notebooks,/Users/system/Desktop/syncrescendence/04-SOURCES/research-notebooks/06-multi-agent-orchestration-swarms/20260206-x_article-i_built_an_ai_company_with_openclaw_vercel_supabase_two_weeks_later_they_run_it_themselves-@voxyz_ai.md,14982,True,https://x.com/Voxyz_ai/status/2019914775061270747,filename+url
176,keep,A,/Users/system/Desktop/research/20260212-x_article-how_to_automate_your_entire_life_with_ai-@sharbel.md,13359,True,https://x.com/sharbel/status/2021954042058948623,filename+url
176,delete,B-research-notebooks,/Users/system/Desktop/syncrescendence/04-SOURCES/research-notebooks/13-prompt-engineering-skills-craft/20260212-x_article-how_to_automate_your_entire_life_with_ai-@sharbel.md,13359,True,https://x.com/sharbel/status/2021954042058948623,filename+url
177,keep,A,/Users/system/Desktop/research/20260203-x_thread-skills_im_currently_running_write_a_prd-@mattpocockuk.md,886,True,https://x.com/mattpocockuk/status/2018651995830362324,filename+url
177,delete,B-research-notebooks,/Users/system/Desktop/syncrescendence/04-SOURCES/research-notebooks/05-claude-code-cowork-power-patterns/20260203-x_thread-skills_im_currently_running_write_a_prd-@mattpocockuk.md,886,True,https://x.com/mattpocockuk/status/2018651995830362324,filename+url
177,delete,C,/Users/system/Desktop/NotebookLM Pipeline -Sources/claude-code/20260203-x_article-skills_im_currently_running-@mattpocockuk.md,1109,True,https://x.com/mattpocockuk/status/2018651995830362324,filename+url
178,keep,A,/Users/system/Desktop/research/20260203-x_article-claude_code_for_scientists-@patrickmineault.md,12569,True,https://x.com/patrickmineault/status/2018656607098351892,filename+url
178,delete,B-research-notebooks,/Users/system/Desktop/syncrescendence/04-SOURCES/research-notebooks/05-claude-code-cowork-power-patterns/20260203-x_article-claude_code_for_scientists-@patrickmineault.md,12569,True,https://x.com/patrickmineault/status/2018656607098351892,filename+url
178,delete,C,/Users/system/Desktop/NotebookLM Pipeline -Sources/claude-code/20260203-x_article-claude_code_for_scientists-@patrickmineault.md,12076,True,https://x.com/patrickmineault/status/2018656607098351892,filename+url
179,keep,A,/Users/system/Desktop/research/20260207-x_article-agentic_note_taking_05_hooks_and_the_habit_gap-@molt_cornelius.md,7531,True,https://x.com/molt_cornelius/status/2020120495903911952,filename+url
179,delete,B-research-notebooks,/Users/system/Desktop/syncrescendence/04-SOURCES/research-notebooks/04-agentic-notetaking-knowledge-vaults/20260207-x_article-agentic_note_taking_05_hooks_and_the_habit_gap-@molt_cornelius.md,7531,True,https://x.com/molt_cornelius/status/2020120495903911952,filename+url
180,keep,A,/Users/system/Desktop/research/20260208-x_thread-compoung_engineering_is_how_you_make-@petergyang.md,2976,True,https://x.com/petergyang/status/2020520605905567854,filename+url
180,delete,B-research-notebooks,/Users/system/Desktop/syncrescendence/04-SOURCES/research-notebooks/08-vibe-coding-software-abundance/20260208-x_thread-compoung_engineering_is_how_you_make-@petergyang.md,2976,True,https://x.com/petergyang/status/2020520605905567854,filename+url
181,keep,A,/Users/system/Desktop/research/20260208-x_article-automate_your_life-@hoeem.md,19226,True,https://x.com/hooeem/status/2020522623134822537,filename+url
181,delete,B-research-notebooks,/Users/system/Desktop/syncrescendence/04-SOURCES/research-notebooks/13-prompt-engineering-skills-craft/20260208-x_article-automate_your_life-@hoeem.md,19226,True,https://x.com/hooeem/status/2020522623134822537,filename+url
182,keep,A,/Users/system/Desktop/research/20260208-x_article-the_claude_code_plugin_that_replaced_my_entire_visual_workflow-@omarsar0.md,5892,True,https://x.com/omarsar0/status/2020546189536399568,filename+url
182,delete,B-research-notebooks,/Users/system/Desktop/syncrescendence/04-SOURCES/research-notebooks/05-claude-code-cowork-power-patterns/20260208-x_article-the_claude_code_plugin_that_replaced_my_entire_visual_workflow-@omarsar0.md,5892,True,https://x.com/omarsar0/status/2020546189536399568,filename+url
183,keep,A,/Users/system/Desktop/research/20260126-x_article-clawdbot_security_hardening_top_10_vulnerabilities_and_fixes-@danielmiessler.md,1723,True,https://x.com/DanielMiessler/status/2015865548714975475,filename+url
183,delete,B-research-notebooks,/Users/system/Desktop/syncrescendence/04-SOURCES/research-notebooks/02-agent-security-hardening/20260126-x_article-clawdbot_security_hardening_top_10_vulnerabilities_and_fixes-@danielmiessler.md,1723,True,https://x.com/DanielMiessler/status/2015865548714975475,filename+url
184,keep,A,/Users/system/Desktop/research/20260206-x_article-how_to_setup_openclaw_the_guide_that_should_have_existed_from_day_one-@ihtesham2005.md,16053,True,https://x.com/ihtesham2005/status/2019791183296471368,filename+url
184,delete,B-research-notebooks,/Users/system/Desktop/syncrescendence/04-SOURCES/research-notebooks/01-openclaw-architecture-setup/20260206-x_article-how_to_setup_openclaw_the_guide_that_should_have_existed_from_day_one-@ihtesham2005.md,16053,True,https://x.com/ihtesham2005/status/2019791183296471368,filename+url
185,keep,A,/Users/system/Desktop/research/PROMPT-DIVINER-20260203-openclaw_deep_research.md,3812,False,,filename
185,delete,B-research-notebooks,/Users/system/Desktop/syncrescendence/04-SOURCES/research-notebooks/11-openclaw-deep-research-constellation/PROMPT-DIVINER-20260203-openclaw_deep_research.md,3812,False,,filename
186,keep,A,/Users/system/Desktop/research/20260213-x_article-solving_memory_for_openclaw_and_general_agents-@sillydarket.md,8782,True,https://x.com/sillydarket/status/2022394007448429004,filename+url
186,delete,B-research-notebooks,/Users/system/Desktop/syncrescendence/04-SOURCES/research-notebooks/03-agent-memory-systems/20260213-x_article-solving_memory_for_openclaw_and_general_agents-@sillydarket.md,8782,True,https://x.com/sillydarket/status/2022394007448429004,filename+url
187,keep,A,/Users/system/Desktop/research/20260204-x_article-death_of_software_nah-@stevesi.md,14918,True,https://x.com/stevesi/status/2019167552794948020,filename+url
187,delete,B-research-notebooks,/Users/system/Desktop/syncrescendence/04-SOURCES/research-notebooks/07-economic-reckoning-saas-labor-society/20260204-x_article-death_of_software_nah-@stevesi.md,14918,True,https://x.com/stevesi/status/2019167552794948020,filename+url
188,keep,A,/Users/system/Desktop/research/20260208-x_article-learning_backend_development_from_zero_to_advanced_using_first_principles-@shivambhadani_.md,9774,True,https://x.com/shivambhadani_/status/2020504631697391736,filename+url
188,delete,B-research-notebooks,/Users/system/Desktop/syncrescendence/04-SOURCES/research-notebooks/10-ai-engineering-roadmaps-architecture/20260208-x_article-learning_backend_development_from_zero_to_advanced_using_first_principles-@shivambhadani_.md,9774,True,https://x.com/shivambhadani_/status/2020504631697391736,filename+url
189,keep,A,/Users/system/Desktop/research/20260203-x_article-few_things_are_worth_building-@jobergum.md,4933,True,https://x.com/jobergum/status/2018706126842294315,filename+url
189,delete,B-research-notebooks,/Users/system/Desktop/syncrescendence/04-SOURCES/research-notebooks/08-vibe-coding-software-abundance/20260203-x_article-few_things_are_worth_building-@jobergum.md,4933,True,https://x.com/jobergum/status/2018706126842294315,filename+url
189,delete,C,/Users/system/Desktop/NotebookLM Pipeline -Sources/vibe-coding-design/20260203-x_article-few_things_are_worth_building-@jobergum.md,4987,True,https://x.com/jobergum/status/2018706126842294315,filename+url
190,keep,A,/Users/system/Desktop/research/20260212-x_article-i_gave_openclaw_a_name_its_own_computer_and_told_it_to_figure_things_out_heres_the_32_hour_recap-@renatonitta.md,8341,True,https://x.com/renatonitta/status/2022053849670762858,filename+url
190,delete,B-research-notebooks,/Users/system/Desktop/syncrescendence/04-SOURCES/research-notebooks/01-openclaw-architecture-setup/20260212-x_article-i_gave_openclaw_a_name_its_own_computer_and_told_it_to_figure_things_out_heres_the_32_hour_recap-@renatonitta.md,8341,True,https://x.com/renatonitta/status/2022053849670762858,filename+url
191,keep,A,/Users/system/Desktop/research/20260206-x_article-claude_code_#4_from_the_before_times-@thezvi.md,39922,True,https://x.com/TheZvi/status/2019834030943060340,filename+url
191,delete,B-research-notebooks,/Users/system/Desktop/syncrescendence/04-SOURCES/research-notebooks/05-claude-code-cowork-power-patterns/20260206-x_article-claude_code_#4_from_the_before_times-@thezvi.md,39922,True,https://x.com/TheZvi/status/2019834030943060340,filename+url
192,keep,A,/Users/system/Desktop/research/20260213-x_thread-world_monitor_which_makes_your-@ShogoNu.md,2038,True,https://x.com/ShogoNu/status/2022230196284522788,filename+url
192,delete,B-research-notebooks,/Users/system/Desktop/syncrescendence/04-SOURCES/research-notebooks/13-prompt-engineering-skills-craft/20260213-x_thread-world_monitor_which_makes_your-@ShogoNu.md,2038,True,https://x.com/ShogoNu/status/2022230196284522788,filename+url
193,keep,A,/Users/system/Desktop/research/20260206-x_article-the_tailscale_illusion_why_your_isolated_agent_isnt-@rahulsood.md,7734,True,https://x.com/rahulsood/status/2019830679769608537,filename+url
193,delete,B-research-notebooks,/Users/system/Desktop/syncrescendence/04-SOURCES/research-notebooks/02-agent-security-hardening/20260206-x_article-the_tailscale_illusion_why_your_isolated_agent_isnt-@rahulsood.md,7734,True,https://x.com/rahulsood/status/2019830679769608537,filename+url
194,keep,A,/Users/system/Desktop/research/20260209-x_article-after_installing_openclaw_for_50_teammates_here_are_5_things_i_learned-@team9_ai.md,6075,True,https://x.com/Team9_ai/status/2020846025418916052,filename+url
194,delete,B-research-notebooks,/Users/system/Desktop/syncrescendence/04-SOURCES/research-notebooks/02-agent-security-hardening/20260209-x_article-after_installing_openclaw_for_50_teammates_here_are_5_things_i_learned-@team9_ai.md,6075,True,https://x.com/Team9_ai/status/2020846025418916052,filename+url
195,keep,A,/Users/system/Desktop/research/20260206-x_article-let_your_openclaw_call_you_on_the_phone_using_elevenagents-@elevenlabsdevs.md,2962,True,https://x.com/ElevenLabsDevs/status/2019729311901638663,filename+url
195,delete,B-research-notebooks,/Users/system/Desktop/syncrescendence/04-SOURCES/research-notebooks/12-homelab-infrastructure/20260206-x_article-let_your_openclaw_call_you_on_the_phone_using_elevenagents-@elevenlabsdevs.md,2962,True,https://x.com/ElevenLabsDevs/status/2019729311901638663,filename+url
196,keep,A,/Users/system/Desktop/research/20260212-x_article-21_actions_you_can_take_now_if_you_believe_in_ai_acceleration-@intern.md,4878,True,https://x.com/intern/status/2022058797229908385,filename+url
196,delete,B-research-notebooks,/Users/system/Desktop/syncrescendence/04-SOURCES/research-notebooks/07-economic-reckoning-saas-labor-society/20260212-x_article-21_actions_you_can_take_now_if_you_believe_in_ai_acceleration-@intern.md,4878,True,https://x.com/intern/status/2022058797229908385,filename+url
197,keep,A,/Users/system/Desktop/research/20260207-x_article-the_compounding_creative_four_stages_that_separate_who_survives_the_ai_era_from_who_doesn't-@_vvsvs.md,18593,True,https://x.com/_VVSVS/status/2020060955665641946,filename+url
197,delete,B-research-notebooks,/Users/system/Desktop/syncrescendence/04-SOURCES/research-notebooks/14-philosophical-wildcards-cultural-commentary/20260207-x_article-the_compounding_creative_four_stages_that_separate_who_survives_the_ai_era_from_who_doesn't-@_vvsvs.md,18593,True,https://x.com/_VVSVS/status/2020060955665641946,filename+url
198,keep,A,/Users/system/Desktop/research/20260109-x_article-the_2026_ai_engineer_roadmap-@rohit4verse.md,12563,True,https://x.com/rohit4verse/status/2009663737469542875,filename+url
198,delete,B-research-notebooks,/Users/system/Desktop/syncrescendence/04-SOURCES/research-notebooks/10-ai-engineering-roadmaps-architecture/20260109-x_article-the_2026_ai_engineer_roadmap-@rohit4verse.md,12563,True,https://x.com/rohit4verse/status/2009663737469542875,filename+url
199,keep,A,/Users/system/Desktop/research/20260131-x_article-my_safe_sandboxed_setup_for_running_openclaw_as_your_virtual_executive_assistant-@billda.md,10076,True,https://x.com/BillDA/status/2017650241101598872,filename+url
199,delete,B-research-notebooks,/Users/system/Desktop/syncrescendence/04-SOURCES/research-notebooks/02-agent-security-hardening/20260131-x_article-my_safe_sandboxed_setup_for_running_openclaw_as_your_virtual_executive_assistant-@billda.md,10076,True,https://x.com/BillDA/status/2017650241101598872,filename+url
200,keep,A,/Users/system/Desktop/research/20260201-x_article-claude_skills_explained_the_complete_guide_from_beginner_to_pro-@meer_aiit.md,17404,True,https://x.com/Meer_AIIT/status/2017984668205756551,filename+url
200,delete,B-research-notebooks,/Users/system/Desktop/syncrescendence/04-SOURCES/research-notebooks/05-claude-code-cowork-power-patterns/20260213-x_article-claude_skills_explained_the_complete_guide_from_beginner_to_pro-@meer_aiit.md,17404,True,https://x.com/Meer_AIIT/status/2017984668205756551,filename+url
200,delete,C,/Users/system/Desktop/NotebookLM Pipeline -Sources/claude-code/20260201-x_article-claude_skills_explained_the_complete_guide_from_beginner_to_pro-@meer_aiit.md,18475,True,https://x.com/Meer_AIIT/status/2017984668205756551,filename+url
201,keep,A,/Users/system/Desktop/research/20260202-x_article-ai_engineering_roadmap_2026-@manthanguptaa.md,7281,True,https://x.com/manthanguptaa/status/2018297734995075200,filename+url
201,delete,B-research-notebooks,/Users/system/Desktop/syncrescendence/04-SOURCES/research-notebooks/10-ai-engineering-roadmaps-architecture/20260202-x_article-ai_engineering_roadmap_2026-@manthanguptaa.md,7281,True,https://x.com/manthanguptaa/status/2018297734995075200,filename+url
201,delete,C,/Users/system/Desktop/NotebookLM Pipeline -Sources/ai-engineering/20260202-x_article-ai_engineering_roadmap_2026-@manthanguptaa.md,7258,True,https://x.com/manthanguptaa/status/2018297734995075200,filename+url
202,keep,A,/Users/system/Desktop/research/20260204-x_article-everyone_can_code_now_thats_the_problem-@im_kevin_archer.md,4241,True,https://x.com/IM_Kevin_Archer/status/2019009861271306376,filename+url
202,delete,B-research-notebooks,/Users/system/Desktop/syncrescendence/04-SOURCES/research-notebooks/08-vibe-coding-software-abundance/20260204-x_article-everyone_can_code_now_thats_the_problem-@im_kevin_archer.md,4241,True,https://x.com/IM_Kevin_Archer/status/2019009861271306376,filename+url
203,keep,A,/Users/system/Desktop/research/20260212-x_thread-introducing_context_repositories_git-tracked_files-@Letta_AI.md,3582,True,https://x.com/Letta_AI/status/2022082571988058536,filename+url
203,delete,B-research-notebooks,/Users/system/Desktop/syncrescendence/04-SOURCES/research-notebooks/03-agent-memory-systems/20260212-x_thread-introducing_context_repositories_git-tracked_files-@Letta_AI.md,3582,True,https://x.com/Letta_AI/status/2022082571988058536,filename+url
204,keep,A,/Users/system/Desktop/research/20260207-x_article-the_full_tutorial_6_ai_agents_that_run_a_company_how_i_built_them_from_scratch-@voxyz_ai.md,36021,True,https://x.com/Voxyz_ai/status/2020272022417289587,filename+url
204,delete,B-research-notebooks,/Users/system/Desktop/syncrescendence/04-SOURCES/research-notebooks/06-multi-agent-orchestration-swarms/20260207-x_article-the_full_tutorial_6_ai_agents_that_run_a_company_how_i_built_them_from_scratch-@voxyz_ai.md,36021,True,https://x.com/Voxyz_ai/status/2020272022417289587,filename+url
205,keep,A,/Users/system/Desktop/research/20260203-x_article-the_ai_revolution_will_break_people_long_before_it_breaks_jobs-@vraserx.md,5048,True,https://x.com/VraserX/status/2018596863029411955,filename+url
205,delete,B-research-notebooks,/Users/system/Desktop/syncrescendence/04-SOURCES/research-notebooks/07-economic-reckoning-saas-labor-society/20260203-x_article-the_ai_revolution_will_break_people_long_before_it_breaks_jobs-@vraserx.md,5048,True,https://x.com/VraserX/status/2018596863029411955,filename+url
205,delete,C,/Users/system/Desktop/NotebookLM Pipeline -Sources/philosophy-paradigm/20260203-x_article-the_ai_revolution_will_break_people_long_before_it_breaks_jobs-@vraserx.md,4905,True,https://x.com/VraserX/status/2018596863029411955,filename+url
206,keep,A,/Users/system/Desktop/research/20260212-x_article-how_i_built_an_autonomous_ai_agent_team_that_runs_24_7-@saboo_shubham.md,22475,True,https://x.com/Saboo_Shubham_/status/2022014147450614038,filename+url
206,delete,B-research-notebooks,/Users/system/Desktop/syncrescendence/04-SOURCES/research-notebooks/06-multi-agent-orchestration-swarms/20260212-x_article-how_i_built_an_autonomous_ai_agent_team_that_runs_24_7-@saboo_shubham.md,22475,True,https://x.com/Saboo_Shubham_/status/2022014147450614038,filename+url
207,keep,A,/Users/system/Desktop/research/20260205-x_article-theres_not_enough_money_in_the_world-@plur_daddy.md,6645,True,https://x.com/plur_daddy/status/2019522793751347604,filename+url
207,delete,B-research-notebooks,/Users/system/Desktop/syncrescendence/04-SOURCES/research-notebooks/07-economic-reckoning-saas-labor-society/20260205-x_article-theres_not_enough_money_in_the_world-@plur_daddy.md,6645,True,https://x.com/plur_daddy/status/2019522793751347604,filename+url
208,keep,A,/Users/system/Desktop/research/20260212-x_article-your_macbook_is_a_local_ai_agent-@victormustar.md,4066,True,https://x.com/victormustar/status/2021964315994046897,filename+url
208,delete,B-research-notebooks,/Users/system/Desktop/syncrescendence/04-SOURCES/research-notebooks/12-homelab-infrastructure/20260212-x_article-your_macbook_is_a_local_ai_agent-@victormustar.md,4066,True,https://x.com/victormustar/status/2021964315994046897,filename+url
209,keep,B-research,/Users/system/Desktop/syncrescendence/04-SOURCES/research/QUEUE-Physical_AI.md,10158,False,,filename
209,delete,C,/Users/system/Desktop/NotebookLM Pipeline -Sources/ai-creative-media/QUEUE-Physical_AI.md,10158,False,,filename
210,keep,B-research,/Users/system/Desktop/syncrescendence/04-SOURCES/research/QUEUE-The_Next_Wave_in_AI_Video_and_VFX.md,16398,False,,filename
210,delete,C,/Users/system/Desktop/NotebookLM Pipeline -Sources/ai-creative-media/QUEUE-The_Next_Wave_in_AI_Video_and_VFX.md,16398,False,,filename
211,keep,B-research,/Users/system/Desktop/syncrescendence/04-SOURCES/research/20260130-website-how_to_think_like_a_genius_the_map-letters-thedankoe.md,14597,True,https://letters.thedankoe.com/p/how-to-think-like-a-genius-the-map,filename+url
211,delete,C,/Users/system/Desktop/NotebookLM Pipeline -Sources/career-growth/20260130-website-how_to_think_like_a_genius_the_map-letters-thedankoe.md,14597,True,https://letters.thedankoe.com/p/how-to-think-like-a-genius-the-map,filename+url
212,keep,B-research,/Users/system/Desktop/syncrescendence/04-SOURCES/research/PRAC-parallel_claude_orchestration.md,6397,False,,filename
212,delete,C,/Users/system/Desktop/NotebookLM Pipeline -Sources/agents-orchestration/PRAC-parallel_claude_orchestration.md,6397,False,,filename
213,keep,B-research,/Users/system/Desktop/syncrescendence/04-SOURCES/research/20260127-x_article-how_to_think_like_a_strategic_genius_5d_thinking-@thedankoe.md,21006,True,https://x.com/thedankoe/status/2016200242690195509,filename+url
213,delete,C,/Users/system/Desktop/NotebookLM Pipeline -Sources/career-growth/20260127-x_article-how_to_think_like_a_strategic_genius_5d_thinking-@thedankoe.md,21006,True,https://x.com/thedankoe/status/2016200242690195509,filename+url
214,keep,B-research,/Users/system/Desktop/syncrescendence/04-SOURCES/research/openai_research.md,84040,False,,filename
214,delete,C,/Users/system/Desktop/NotebookLM Pipeline -Sources/coding-tools-platforms/openai_research.md,84040,False,,filename
215,keep,B-research,/Users/system/Desktop/syncrescendence/04-SOURCES/research/20260109-website-demystifying-evals-for-ai--anthropic.md,42625,True,https://www.anthropic.com/engineering/demystifying-evals-for-ai-agents,filename+url
215,delete,C,/Users/system/Desktop/NotebookLM Pipeline -Sources/ai-engineering/20260109-website-demystifying-evals-for-ai--anthropic.md,42625,True,https://www.anthropic.com/engineering/demystifying-evals-for-ai-agents,filename+url
216,keep,B-research,/Users/system/Desktop/syncrescendence/04-SOURCES/research/20260123-x_article-the_complete_guide_how_to_learn_anything_for_good-@armanhezarkhani.md,25579,True,https://x.com/ArmanHezarkhani/status/2014708119029399914,filename+url
216,delete,C,/Users/system/Desktop/NotebookLM Pipeline -Sources/ai-engineering/20260123-x_article-the_complete_guide_how_to_learn_anything_for_good-@armanhezarkhani.md,25579,True,https://x.com/ArmanHezarkhani/status/2014708119029399914,filename+url
217,keep,B-research,/Users/system/Desktop/syncrescendence/04-SOURCES/research/20260121-x_article-the_dopamine_trap_why_you_cant_focus_and_the_8_day_fix-@drdominicng.md,6530,True,https://x.com/DrDominicNg/status/2013969295097655729,filename+url
217,delete,C,/Users/system/Desktop/NotebookLM Pipeline -Sources/career-growth/20260121-x_article-the_dopamine_trap_why_you_cant_focus_and_the_8_day_fix-@drdominicng.md,6530,True,https://x.com/DrDominicNg/status/2013969295097655729,filename+url
218,keep,B-research,/Users/system/Desktop/syncrescendence/04-SOURCES/research/QUEUE-AI_Image_Generators.md,14191,False,,filename
218,delete,C,/Users/system/Desktop/NotebookLM Pipeline -Sources/ai-creative-media/QUEUE-AI_Image_Generators.md,14191,False,,filename
219,keep,B-research,/Users/system/Desktop/syncrescendence/04-SOURCES/research/20260115-x_article-how_to_articulate_yourself_intelligently-@thedankoe.md,17602,True,https://x.com/thedankoe/status/2011827303962329458,filename+url
219,delete,C,/Users/system/Desktop/NotebookLM Pipeline -Sources/career-growth/20260115-x_article-how_to_articulate_yourself_intelligently-@thedankoe.md,17602,True,https://x.com/thedankoe/status/2011827303962329458,filename+url
220,keep,B-research,/Users/system/Desktop/syncrescendence/04-SOURCES/research/20260130-x_article-full_guide_how_to_unlock_extreme_focus_on_command-@thedankoe.md,32673,True,https://x.com/thedankoe/status/2012956603297964167,filename+url
220,delete,C,/Users/system/Desktop/NotebookLM Pipeline -Sources/career-growth/20260130-x_article-full_guide_how_to_unlock_extreme_focus_on_command-@thedankoe.md,32673,True,https://x.com/thedankoe/status/2012956603297964167,filename+url
221,keep,B-research,/Users/system/Desktop/syncrescendence/04-SOURCES/research/20260110-x_thread-everyone_whos_read_scott_alexanders-@intuitmachine.md,7338,True,https://x.com/IntuitMachine/status/2010063657581822138,filename+url
221,delete,C,/Users/system/Desktop/NotebookLM Pipeline -Sources/philosophy-paradigm/20260110-x_thread-everyone_whos_read_scott_alexanders-@intuitmachine.md,7338,True,https://x.com/IntuitMachine/status/2010063657581822138,filename+url
222,keep,B-research,/Users/system/Desktop/syncrescendence/04-SOURCES/research/QUEUE-YOUTUBE_PROCESSING_BACKLOG.md,9931,False,,filename
222,delete,C,/Users/system/Desktop/NotebookLM Pipeline -Sources/syncrescendence/QUEUE-YOUTUBE_PROCESSING_BACKLOG.md,9931,False,,filename
223,keep,B-research,/Users/system/Desktop/syncrescendence/04-SOURCES/research/QUEUE-AI_3D_VFX.md,9081,False,,filename
223,delete,C,/Users/system/Desktop/NotebookLM Pipeline -Sources/ai-creative-media/QUEUE-AI_3D_VFX.md,9081,False,,filename
224,keep,B-research,/Users/system/Desktop/syncrescendence/04-SOURCES/research/20260202-research-youtube_ingestion_pipeline_architecture.md,6557,False,,filename
224,delete,C,/Users/system/Desktop/NotebookLM Pipeline -Sources/syncrescendence/20260202-research-youtube_ingestion_pipeline_architecture.md,6557,False,,filename
225,keep,B-research,/Users/system/Desktop/syncrescendence/04-SOURCES/research/20260121-x_article-the_future_of_work_when_work_is_meaningless-@thedankoe.md,36017,True,https://x.com/thedankoe/status/2014022520513634718,filename+url
225,delete,C,/Users/system/Desktop/NotebookLM Pipeline -Sources/career-growth/20260121-x_article-the_future_of_work_when_work_is_meaningless-@thedankoe.md,36017,True,https://x.com/thedankoe/status/2014022520513634718,filename+url
226,keep,B-research,/Users/system/Desktop/syncrescendence/04-SOURCES/research/google_research.md,94146,False,,filename
226,delete,C,/Users/system/Desktop/NotebookLM Pipeline -Sources/coding-tools-platforms/google_research.md,94146,False,,filename
227,keep,B-research,/Users/system/Desktop/syncrescendence/04-SOURCES/research/20260120-x_article-im_38_if_youre_in_your_20s_or_30s_read_this-@tim_denning.md,19663,True,https://x.com/Tim_Denning/status/2013552215097778231,filename+url
227,delete,C,/Users/system/Desktop/NotebookLM Pipeline -Sources/career-growth/20260120-x_article-im_38_if_youre_in_your_20s_or_30s_read_this-@tim_denning.md,19663,True,https://x.com/Tim_Denning/status/2013552215097778231,filename+url
228,keep,B-research,/Users/system/Desktop/syncrescendence/04-SOURCES/research/20260116-x_article-the_math_needed_for_ai_ml_complete_roadmap-@thevixhal.md,6478,True,https://x.com/TheVixhal/status/2012140932054106547,filename+url
228,delete,C,/Users/system/Desktop/NotebookLM Pipeline -Sources/ai-engineering/20260116-x_article-the_math_needed_for_ai_ml_complete_roadmap-@thevixhal.md,6478,True,https://x.com/TheVixhal/status/2012140932054106547,filename+url
229,keep,B-research,/Users/system/Desktop/syncrescendence/04-SOURCES/research/20260121-x_article-you_need_to_become_a_polymath_or_get_replaced_by_machines-@hesamation.md,8910,True,https://x.com/Hesamation/status/2014172186865459455,filename+url
229,delete,C,/Users/system/Desktop/NotebookLM Pipeline -Sources/career-growth/20260121-x_article-you_need_to_become_a_polymath_or_get_replaced_by_machines-@hesamation.md,8910,True,https://x.com/Hesamation/status/2014172186865459455,filename+url
230,keep,B-research,/Users/system/Desktop/syncrescendence/04-SOURCES/research/MECH-headless_mode_automation.md,5925,False,,filename
230,delete,C,/Users/system/Desktop/NotebookLM Pipeline -Sources/claude-code/MECH-headless_mode_automation.md,5925,False,,filename
231,keep,B-research,/Users/system/Desktop/syncrescendence/04-SOURCES/research/20260118-x_article-learning_2_0_the_shift_most_people_will_miss-@hesamation.md,12286,True,https://x.com/Hesamation/status/2013044418228498468,filename+url
231,delete,C,/Users/system/Desktop/NotebookLM Pipeline -Sources/ai-engineering/20260118-x_article-learning_2_0_the_shift_most_people_will_miss-@hesamation.md,12286,True,https://x.com/Hesamation/status/2013044418228498468,filename+url
232,keep,B-research,/Users/system/Desktop/syncrescendence/04-SOURCES/research/MECH-subagent_delegation.md,5953,False,,filename
232,delete,C,/Users/system/Desktop/NotebookLM Pipeline -Sources/agents-orchestration/MECH-subagent_delegation.md,5953,False,,filename
