filename,pool_origin,has_frontmatter,has_url,platform,format,date,creator,size_bytes,is_source,category,suspected_duplicate_of
research-notebooks/12-homelab-infrastructure/20260202-x_thread-ghostty_worktrees_lazygit_is_one-@dani_avila7.md,pool_b_sources,true,true,x,thread,20260202,Daniel San (@dani_avila7),1487,true,source,
research-notebooks/12-homelab-infrastructure/20260203-x_article-call_your_openclaw_over_the_phone_using_elevenlabs_agents-@elevenlabsdevs.md,pool_b_sources,true,true,x,article,20260203,ElevenLabs Developers (@ElevenLabsDevs),5232,true,source,
research-notebooks/12-homelab-infrastructure/20260203-x_article-how_to_build_a_hardware_homelab-@oprydai.md,pool_b_sources,true,true,x,article,20260203,Mustafa (@oprydai),6664,true,source,
research-notebooks/12-homelab-infrastructure/20260204-x_article-call_your_openclaw_over_the_phone_using_elevenlabs_agents-@elevenlabsdevs.md,pool_b_sources,true,true,x,article,20260204,ElevenLabs Developers (@ElevenLabsDevs),5348,true,source,
research-notebooks/12-homelab-infrastructure/20260205-x_article-how_to_build_a_tony_stark_like_home_lab-@oprydai.md,pool_b_sources,true,true,x,article,20260205,Mustafa (@oprydai),4323,true,source,
research-notebooks/12-homelab-infrastructure/20260205-x_article-how_to_run_opus_4.6_on_openclaw_(easy_guide_copy_paste)-@jumperz.md,pool_b_sources,true,true,x,article,20260205,JUMPERZ (@jumperz),3351,true,source,
research-notebooks/12-homelab-infrastructure/20260206-x_article-let_your_openclaw_call_you_on_the_phone_using_elevenagents-@elevenlabsdevs.md,pool_b_sources,true,true,x,article,20260206,ElevenLabs Developers (@ElevenLabsDevs),2962,true,source,
research-notebooks/12-homelab-infrastructure/20260207-x_article-openclaw_mac_mini_setup-the_one_prompt-@cryptsaf.md,pool_b_sources,true,true,x,article,20260207,SafZ (@CrypSaf),8519,true,source,
research-notebooks/12-homelab-infrastructure/20260208-x_article-the_ai_agent_that_runs_locally_costs_nothing_and_does_everything-@davidondrej1.md,pool_b_sources,true,true,x,article,20260208,David Ondrej (@DavidOndrej1),12252,true,source,
research-notebooks/12-homelab-infrastructure/20260210-x_thread-we_made_a_tool_that-bnj.md,pool_b_sources,true,true,x,thread,20260210,Ben South (@bnj),1299,true,source,
research-notebooks/12-homelab-infrastructure/20260212-x_article-your_macbook_is_a_local_ai_agent-@victormustar.md,pool_b_sources,true,true,x,article,20260212,Victor M (@victormustar),4066,true,source,
research-notebooks/13-prompt-engineering-skills-craft/20260126-x_article-stop_drowning_in_busywork_here_are_25_practical_ways_clawdbot_returns_my_time-@nickspIsak_.md,pool_b_sources,true,true,x,article,20260126,Nick Spisak (@NickSpisak_),9824,true,source,
research-notebooks/13-prompt-engineering-skills-craft/20260201-x_article-prompt_engineering_501_thinking_critically-@jbrukh.md,pool_b_sources,true,true,x,article,20260201,Jake Brukhman (@jbrukh),3125,true,source,
research-notebooks/13-prompt-engineering-skills-craft/20260201-x_thread-single_biggest_improvement_to_your-nbaschez.md,pool_b_sources,true,true,x,thread,20260201,Nathan Baschez (@nbaschez),2400,true,source,
research-notebooks/13-prompt-engineering-skills-craft/20260202-x_article-openclaw_skill_that_lets_your_agent_earn_autonomously-@ivaavimusic,pool_b_sources,true,true,x,article,20260202,Ivaavi.eth (@ivaavimusic),8991,true,source,
research-notebooks/13-prompt-engineering-skills-craft/20260202-x_article-openclaw_skill_that_lets_your_agent_earn_autonomously-@ivaavimusic.md,pool_b_sources,true,true,x,article,20260202,Ivaavi.eth (@ivaavimusic),8938,true,source,
research-notebooks/13-prompt-engineering-skills-craft/20260203-x_article-how_to_build_a_prompt_for_anything_and_remix_them_at_will-@kloss_xyz.md,pool_b_sources,true,true,x,article,20260203,klöss (@kloss_xyz),34569,true,source,
research-notebooks/13-prompt-engineering-skills-craft/20260203-x_article-openclaw_minimax_the_14_month_ai_agent-@godofprompt.md,pool_b_sources,true,true,x,article,20260203,God of Prompt (@godofprompt),22896,true,source,
research-notebooks/13-prompt-engineering-skills-craft/20260203-x_article-openclaw_plus_minimax_equals_the_$14_month_ai_agent-@godofprompt.md,pool_b_sources,true,true,x,article,20260203,God of Prompt (@godofprompt),13079,true,source,
research-notebooks/13-prompt-engineering-skills-craft/20260203-x_thread-this_prompt_is_your_ai_coding-kloss_xyz.md,pool_b_sources,true,true,x,thread,20260203,klöss (@kloss_xyz),10326,true,source,
research-notebooks/13-prompt-engineering-skills-craft/20260203-x_thread-you_can_clone_anyones_writing-@alex_prompter.md,pool_b_sources,true,true,x,thread,20260203,Alex Prompter (@alex_prompter),6388,true,source,
research-notebooks/13-prompt-engineering-skills-craft/20260204-x_thread-tony_stark_didnt_prompt_jarvis-@kloss_xyz.md,pool_b_sources,true,true,x,thread,20260204,klöss (@kloss_xyz),6585,true,source,
research-notebooks/13-prompt-engineering-skills-craft/20260204-x_thread-your_ai_agents_can_now_learn-@hyperbrowser.md,pool_b_sources,true,true,x,thread,20260204,@hyperbrowser,2657,true,source,20260204-x_thread-your_ai_agents_can_now_learn-@hyperbrowser.md
research-notebooks/13-prompt-engineering-skills-craft/20260207-x_article-automatic_discipline_with_openclaw-@0xzakk.md,pool_b_sources,true,true,x,article,20260207,Zakk (@0xZakk),15640,true,source,
research-notebooks/13-prompt-engineering-skills-craft/20260208-x_article-automate_your_life-@hoeem.md,pool_b_sources,true,true,x,article,20260208,hoeem (@hoeem),19226,true,source,
research-notebooks/13-prompt-engineering-skills-craft/20260209-x_thread-everyones_building_prompt_libraries-@exm7777.md,pool_b_sources,true,true,x,thread,20260209,Machina (@EXM7777),562,true,source,
research-notebooks/13-prompt-engineering-skills-craft/20260210-x_article-camofox_browser_a_openclaw_browser_that_doesnt_get_blocked-@pradeep24.md,pool_b_sources,true,true,x,article,20260210,pradeep (@pradeep24),6686,true,source,
research-notebooks/13-prompt-engineering-skills-craft/20260212-x_article-how_my_openclaw_agent_larry_got_millions_of_tiktok_views_in_one_week_full_step_by_step_guide-@oliverhenry.md,pool_b_sources,true,true,x,article,20260212,Oliver Henry and Larry,20267,true,source,
research-notebooks/13-prompt-engineering-skills-craft/20260212-x_article-how_to_automate_your_entire_life_with_ai-@sharbel.md,pool_b_sources,true,true,x,article,20260212,Sharbel (@sharbel),13359,true,source,
research-notebooks/13-prompt-engineering-skills-craft/20260213-x_thread-world_monitor_which_makes_your-@ShogoNu.md,pool_b_sources,true,true,x,thread,20260213,@ShogoNu,2038,true,source,20260213-x_thread-world_monitor_which_makes_your-@ShogoNu.md
research-notebooks/14-philosophical-wildcards-cultural-commentary/20260108-x_article-the_most_important_skill_to_learn_in_the_next_10_years-@thedankoe.md,pool_b_sources,true,true,x,article,20260108,Dan Koe (@thedankoe),27627,true,source,
research-notebooks/14-philosophical-wildcards-cultural-commentary/20260202-x_thread-claude_wealth_dynamics_test_your-@thebeautyofsaas.md,pool_b_sources,true,true,x,thread,20260202,BOSS (@thebeautyofsaas),1250,true,source,
research-notebooks/14-philosophical-wildcards-cultural-commentary/20260203-x_article-conspiracy_theory_time_ready_tesla_spacex_merger_national_security-@farzyness.md,pool_b_sources,true,true,x,article,20260203,Farzad (@farzyness),3151,true,source,
research-notebooks/14-philosophical-wildcards-cultural-commentary/20260203-x_article-if_youre_still_applying_to_jobs_read_this-@tankots.md,pool_b_sources,true,true,x,article,20260203,Tanay Kothari (@tankots),10040,true,source,
research-notebooks/14-philosophical-wildcards-cultural-commentary/20260204-x_article-why_we_must_break_the_world-@profbuehlermi t.md,pool_b_sources,true,true,x,article,20260204,Markus J. Buehler (@ProfBuehlerMIT),7856,true,source,
research-notebooks/14-philosophical-wildcards-cultural-commentary/20260206-x_article-how_to_stop_feeling_behind_in_ai-@exm7777.md,pool_b_sources,true,true,x,article,20260206,Machina (@EXM7777),11883,true,source,
research-notebooks/14-philosophical-wildcards-cultural-commentary/20260206-x_article-instagram_is_training_you_to_leave_people_who_love_you-@shedrinkswater.md,pool_b_sources,true,true,x,article,20260206,smoothie (@shedrinkswater),7650,true,source,
research-notebooks/14-philosophical-wildcards-cultural-commentary/20260206-x_thread-in_my_quest_to_understand_the_true_nature_of_an_agent-@deepfates.md,pool_b_sources,true,true,x,thread,20260206,@deepfates,5042,true,source,20260206-x_thread-in_my_quest_to_understand_the_true_nature_of_an_agent-@deepfates.md
research-notebooks/14-philosophical-wildcards-cultural-commentary/20260207-x_article-the_compounding_creative_four_stages_that_separate_who_survives_the_ai_era_from_who_doesn't-@_vvsvs.md,pool_b_sources,true,true,x,article,20260207,Ivan — VVSVS™ (@_VVSVS),18593,true,source,
research-notebooks/14-philosophical-wildcards-cultural-commentary/20260207-x_article-you_can_build_a_10b_company_fully_remotely-@bouazizalex.md,pool_b_sources,true,true,x,article,20260207,Alex Bouaziz (@Bouazizalex),17114,true,source,
research-notebooks/14-philosophical-wildcards-cultural-commentary/20260211-x_article-ai_isnt_coming_for_your_future_fear_is-@cboyack.md,pool_b_sources,true,true,x,article,20260211,Connor Boyack (@cboyack),23352,true,source,
research-notebooks/14-philosophical-wildcards-cultural-commentary/20260211-x_article-how_love_and_empathy_will_shape_the_post_ai_economy-@farzyness.md,pool_b_sources,true,true,x,article,20260211,Farzad (@farzyness),14389,true,source,
research-notebooks/14-philosophical-wildcards-cultural-commentary/20260211-x_article-how_to_become_ai_proof-@jacobsklug.md,pool_b_sources,true,true,x,article,20260211,Jacob Klug (@Jacobsklug),10196,true,source,
research-notebooks/14-philosophical-wildcards-cultural-commentary/20260212-x_article-how_to_actually_grow_on_x-@eptwts.md,pool_b_sources,true,true,x,article,20260212,EP (@eptwts),9730,true,source,
research-notebooks/14-philosophical-wildcards-cultural-commentary/20260213-x_article-deep_dive_on_neuralink_controlling_computers_with_your_mind-@chamath.md,pool_b_sources,true,true,x,article,20260213,Chamath Palihapitiya (@chamath),8172,true,source,
research-notebooks/MANIFEST.md,pool_b_sources,false,false,unknown,unknown,,,3443,true,source,
20260114-youtube_video-@leonvanzyl-stop_using_claude_code_like_this_use_sub-agents_instead.md,pool_c_notebooklm,false,true,youtube,video,20260114,@leonvanzyl,6944,true,source,research/agents/20260114-youtube_video-@leonvanzyl-stop_using_claude_code_like_this_use_sub-agents_instead.md
20260118-x_article-how_to_build_an_agent_that_never_forgets-@rohit4verse.md,pool_c_notebooklm,true,true,x,unknown,20260118,@rohit4verse,20959,true,source,
20260128-x_article-how_to_make_your_agent_learn_and_ship_while_you_sleep-@ryancarson.md,pool_c_notebooklm,true,true,x,unknown,20260128,@ryancarson,10072,true,source,
20260131-x_article-the_complete_guide_to_building_mission_control_how_we_built_an_ai_agent_squad-@pbteja1998.md,pool_c_notebooklm,true,true,x,unknown,20260131,@pbteja1998,23726,true,source,
20260202-x_article-i_run_a_fleet_of_ai_agents_from_a_mac_mini_here_s_how_i_keep_them_from_going_rogue-@rahulsood.md,pool_c_notebooklm,true,true,x,unknown,20260202,@rahulsood,4889,true,source,20260202-x_article-i_run_a_fleet_of_ai_agents_from_a_mac_mini_heres_how_i_keep_them_from_going_rogue-@rahulsood.md
20260202-x_article-the_ai_agent_paradigm_has_shifted_heres_why-@hesamation.md,pool_c_notebooklm,true,true,x,unknown,20260202,@hesamation,11819,true,source,20260202-x_article-the_ai_agent_paradigm_has_shifted_heres_why_no_hype_i_promise-@hesamation.md
20260203-x_article-subagents_when_and_how_to_use_them-@tempoimmaterial.md,pool_c_notebooklm,true,true,x,unknown,20260203,@tempoimmaterial,14011,true,source,
20260203-x_thread-skip_subagents_run_codex_cli_in_a-@felixcraftai.md,pool_c_notebooklm,true,true,x,unknown,20260203,@felixcraftai,575,true,source,
20260204-x_article-how_to_setup_your_agent_to_do_daily_testing_file_bugs-@ryancarson.md,pool_c_notebooklm,true,true,x,unknown,20260204,@ryancarson,11181,true,source,
MECH-subagent_delegation.md,pool_c_notebooklm,false,false,unknown,unknown,,subagent_delegation,5953,false,mechanism,
PRAC-parallel_claude_orchestration.md,pool_c_notebooklm,false,false,unknown,unknown,,parallel_claude_orchestration,6397,false,practice,
TRANS-Bui1987-nelson_autonomous_coding.md,pool_c_notebooklm,false,true,x,transcript,,nelson_autonomous_coding,3726,true,transcript,
TRANS-Saboo_Shubham_-ai_agents_learn_skills.md,pool_c_notebooklm,false,true,x,transcript,,ai_agents_learn_skills,1951,true,transcript,
TRANS-chasing_next-manus_ai_setup_guide.md,pool_c_notebooklm,false,true,x,transcript,,manus_ai_setup_guide,7064,true,transcript,
TRANS-seejayhess-the_swarm_has_arrived.md,pool_c_notebooklm,false,true,x,transcript,,the_swarm_has_arrived,7495,true,transcript,
agents_201_orchestrating_multiple_agents_that_actually_work-@ghumare64.md,pool_c_notebooklm,false,false,unknown,unknown,,@ghumare64,16657,true,source,
ai_agents_101-@vasuman.md,pool_c_notebooklm,false,false,unknown,unknown,,@vasuman,9521,true,source,
20260127-x_thread-fyi_you_can_generate_video-@mattshumer_.md,pool_c_notebooklm,true,true,x,unknown,20260127,@mattshumer_,1252,true,source,
QUEUE-AI_3D_VFX.md,pool_c_notebooklm,false,false,unknown,unknown,,AI_3D_VFX,9081,false,queue,
QUEUE-AI_Image_Generators.md,pool_c_notebooklm,false,false,unknown,unknown,,AI_Image_Generators,14191,false,queue,
QUEUE-AI_Workflows_in_Video_and_VFX.md,pool_c_notebooklm,false,false,unknown,unknown,,AI_Workflows_in_Video_and_VFX,11346,false,queue,
QUEUE-Physical_AI.md,pool_c_notebooklm,false,false,unknown,unknown,,Physical_AI,10158,false,queue,
QUEUE-The_Next_Wave_in_AI_Video_and_VFX.md,pool_c_notebooklm,false,false,unknown,unknown,,The_Next_Wave_in_AI_Video_and_VFX,16398,false,queue,
20250910-x_article-no_xp_waste-@alexreibman.md,pool_c_notebooklm,true,true,x,unknown,20250910,@alexreibman,3949,true,source,
20260109-website-demystifying-evals-for-ai--anthropic.md,pool_c_notebooklm,true,true,website,article,20260109,anthropic,42625,true,source,
20260111-x_article-how_the_best_people_actually_use_ai-@andrey__hq.md,pool_c_notebooklm,true,true,x,unknown,20260111,@andrey__hq,9643,true,source,
20260116-x_article-the_math_needed_for_ai_ml_complete_roadmap-@thevixhal.md,pool_c_notebooklm,true,true,x,unknown,20260116,@thevixhal,6478,true,source,
20260118-x_article-learning_2_0_the_shift_most_people_will_miss-@hesamation.md,pool_c_notebooklm,true,true,x,unknown,20260118,@hesamation,12286,true,source,
20260120-x_article-the_complete_guide_how_to_become_an_ml_engineer-@armanhezarkhani.md,pool_c_notebooklm,true,true,x,unknown,20260120,@armanhezarkhani,15141,true,source,
20260123-x_article-the_complete_guide_how_to_learn_anything_for_good-@armanhezarkhani.md,pool_c_notebooklm,true,true,x,unknown,20260123,@armanhezarkhani,25579,true,source,
20260126-x_article-the_rebirth_of_the_renaissance_man-@seejayhess.md,pool_c_notebooklm,true,true,x,unknown,20260126,@seejayhess,10230,true,source,
20260126-x_article-vibe_note_taking_101_editing_workflow-@arscontexta.md,pool_c_notebooklm,true,true,x,unknown,20260126,@arscontexta,3063,true,source,
20260127-x_article-efficiency_and_optionality-@alfred_lin.md,pool_c_notebooklm,true,true,x,unknown,20260127,@alfred_lin,3480,true,source,
20260127-x_article-how_to_master_ai_in_30_days_the_exact_roadmap-@exm7777.md,pool_c_notebooklm,true,true,x,unknown,20260127,@exm7777,28916,true,source,
20260127-x_article-how_to_solve_hard_problems_by_thinking_backwards-@jaynitx.md,pool_c_notebooklm,true,true,x,unknown,20260127,@jaynitx,12529,true,source,
20260127-x_article-the_complete_guide_how_to_become_an_ai_agent_engineer_in_2026-@armanhezarkhani.md,pool_c_notebooklm,true,true,x,unknown,20260127,@armanhezarkhani,30362,true,source,
20260127-x_article-the_complete_guide_to_being_an_ai_engineer_in_2026-@ujjwalscript.md,pool_c_notebooklm,true,true,x,unknown,20260127,@ujjwalscript,5361,true,source,
20260127-x_article-your_fears_keep_you_mediocre-@systematicls.md,pool_c_notebooklm,true,true,x,unknown,20260127,@systematicls,10689,true,source,
20260201-x_article-the_agentic_code_problem-@theo.md,pool_c_notebooklm,true,true,x,unknown,20260201,@theo,4166,true,source,
20260201-x_article-what_makes_an_engineer_when_everyone_can_vibe_code-@rohit4verse.md,pool_c_notebooklm,true,true,x,unknown,20260201,@rohit4verse,8224,true,source,
20260202-x_article-ai_engineering_roadmap_2026-@manthanguptaa.md,pool_c_notebooklm,true,true,x,unknown,20260202,@manthanguptaa,7258,true,source,
20260203-x_article-agentic_note_taking_01_the_verbatim_trap-@molt_cornelius.md,pool_c_notebooklm,true,true,x,unknown,20260203,@molt_cornelius,2554,true,source,
20260203-x_article-bro_i_want_to_become_an_ai_engineer_this_year_heres_what_not_to_do-@hesamation.md,pool_c_notebooklm,true,true,x,unknown,20260203,@hesamation,6480,true,source,
TRANS-ArmanHezarkhani-complete_guide_learn_anything.md,pool_c_notebooklm,false,true,x,transcript,,complete_guide_learn_anything,8176,true,transcript,
TRANS-Kekius_Sage-ground_up_math.md,pool_c_notebooklm,false,true,x,transcript,,ground_up_math,5781,true,transcript,
20260115-x_article-how_to_articulate_yourself_intelligently-@thedankoe.md,pool_c_notebooklm,true,true,x,unknown,20260115,@thedankoe,17602,true,source,
20260119-x_article-how_to_master_the_one_concept_that_rules_our_world-@exm7777.md,pool_c_notebooklm,true,true,x,unknown,20260119,@exm7777,40385,true,source,
20260120-x_article-im_38_if_youre_in_your_20s_or_30s_read_this-@tim_denning.md,pool_c_notebooklm,true,true,x,unknown,20260120,@tim_denning,19663,true,source,
20260121-x_article-the_dopamine_trap_why_you_cant_focus_and_the_8_day_fix-@drdominicng.md,pool_c_notebooklm,true,true,x,unknown,20260121,@drdominicng,6530,true,source,
20260121-x_article-the_future_of_work_when_work_is_meaningless-@thedankoe.md,pool_c_notebooklm,true,true,x,unknown,20260121,@thedankoe,36017,true,source,
20260121-x_article-you_need_to_become_a_polymath_or_get_replaced_by_machines-@hesamation.md,pool_c_notebooklm,true,true,x,unknown,20260121,@hesamation,8910,true,source,
20260125-x_thread-everyone_must_read_this_piece-@hesamation.md,pool_c_notebooklm,true,true,x,unknown,20260125,@hesamation,2002,true,source,
20260126-x_article-how_to_fix_your_entire_portfolio_in_1_day-@kevinxu.md,pool_c_notebooklm,true,true,x,unknown,20260126,@kevinxu,6594,true,source,
20260126-x_article-the_most_successful_people_i_know_have_a_psychopathic_sense_of_urgency-@tim_denning.md,pool_c_notebooklm,true,true,x,unknown,20260126,@tim_denning,11559,true,source,
20260126-x_thread-if_i_were_afraid_of_losing_my_job-@erichustls.md,pool_c_notebooklm,true,true,x,unknown,20260126,@erichustls,1460,true,source,
20260127-x_article-how_to_think_like_a_strategic_genius_5d_thinking-@thedankoe.md,pool_c_notebooklm,true,true,x,unknown,20260127,@thedankoe,21006,true,source,
20260130-website-how_to_think_like_a_genius_the_map-letters-thedankoe.md,pool_c_notebooklm,true,true,website,article,20260130,thedankoe,14597,true,source,
20260130-website-stop_trying_to_keep_up_with--chasingnext.md,pool_c_notebooklm,true,true,website,article,20260130,chasingnext,3492,true,source,
20260130-x_article-full_guide_how_to_unlock_extreme_focus_on_command-@thedankoe.md,pool_c_notebooklm,true,true,x,unknown,20260130,@thedankoe,32673,true,source,
20260202-x_thread-claude_wealth_dynamics_test_your-@thebeautyofsaas.md,pool_c_notebooklm,true,true,x,unknown,20260202,@thebeautyofsaas,524,true,source,
20260203-x_article-a_survival_guide_for_the_post_labor_economy-@aibreakfast.md,pool_c_notebooklm,true,true,x,unknown,20260203,@aibreakfast,7162,true,source,
20260203-x_article-if_youre_still_applying_to_jobs_read_this-@tankots.md,pool_c_notebooklm,true,true,x,unknown,20260203,@tankots,9934,true,source,
1-GettingStarted--1-how_to_set_up_lcaude_code_in_15_minutes_for_beginners-@chasing_next.md,pool_c_notebooklm,false,false,unknown,unknown,,@chasing_next,15470,true,source,
1-GettingStarted--2-boris_claude_code_setup.md,pool_c_notebooklm,false,false,unknown,unknown,,boris_claude_code_setup,4006,true,source,
1-GettingStarted--3-course.md,pool_c_notebooklm,false,false,unknown,unknown,,course,6374,true,source,
1-GettingStarted--4-claude_code_learning_path.md,pool_c_notebooklm,false,false,unknown,unknown,,claude_code_learning_path,5778,true,source,
2-BuilderTool--1-the_single_best_claude_code_prompt_steal_this.md,pool_c_notebooklm,false,false,unknown,unknown,,the_single_best_claude_code_prompt_steal_this,2803,true,source,
2-BuilderTool--2-13_best_claude_code_prompts-@chrislaubai.md,pool_c_notebooklm,false,false,unknown,unknown,,@chrislaubai,2547,true,source,
2-BuilderTool--3-how_to_set_up_claude_skills_in_15_minutes_for_nontechnical_people.md,pool_c_notebooklm,false,false,unknown,unknown,,how_to_set_up_claude_skills_in_15_minutes_for_nontechnical_people,1708,true,source,
2-BuilderTool--4-20260117-x_article-the_complete_guide_to_claude_md-@codevolutionweb.md,pool_c_notebooklm,true,true,x,unknown,,@codevolutionweb,12605,true,source,
2-boris_claude_code_setup_cheatsheet.jpeg,pool_c_notebooklm,false,false,image,unknown,,boris_claude_code_setup_cheatsheet,222855,false,image,
20250124-website-writing-a-good-claude-md-humanlayer.md,pool_c_notebooklm,true,true,website,article,20250124,humanlayer,14207,true,source,
20250217-website-what-actually-is-claude-code's-plan-mode—lucumr.md,pool_c_notebooklm,true,true,website,article,20250217,,11287,true,source,
20250824-medium_articla-@dinan_jana-mastering_the_vibe_claude_code_best_practices_that_actually_work.md,pool_c_notebooklm,false,true,medium,unknown,20250824,@dinan_jana,7698,true,source,
20260107-website-how_to_use_claude_code_a_guide--producttalk.md,pool_c_notebooklm,true,true,website,article,20260107,producttalk,6525,true,source,
20260109-x_article-how_to_set_up_claude_code_in_15_minutes_for_beginners-@chasing_next.md,pool_c_notebooklm,true,true,x,unknown,20260109,@chasing_next,20657,true,source,
20260112-youtube_video-@kennylia-why_i_stopped_using_mcps_in_claude_code_and_what_i_use_instead.md,pool_c_notebooklm,false,true,youtube,video,20260112,@kennylia,5704,true,source,
20260115-x_article-the_complete_claude_cowork_guide-@armanhezarkhani.md,pool_c_notebooklm,true,true,x,unknown,20260115,@armanhezarkhani,17169,true,source,
20260116-x_article-the_shorthand_guide_to_everything_claude_code-@affaanmustafa.md,pool_c_notebooklm,true,true,x,unknown,20260116,@affaanmustafa,20173,true,source,
20260117-x_article-how_to_automate_your_life_with_claude_code_for_non_technical_people-@damianplayer.md,pool_c_notebooklm,true,true,x,unknown,20260117,@damianplayer,8823,true,source,
20260119-x_article-the_people_learning_this_now_will_be_untouchable_in_3_months-@damianplayer.md,pool_c_notebooklm,true,true,x,unknown,20260119,@damianplayer,6706,true,source,
20260120-x_article-why_your_ai_agents_still_dont_work-@abhigyawangoo.md,pool_c_notebooklm,true,true,x,unknown,20260120,@abhigyawangoo,14559,true,source,
20260120-x_article-yapping_to_prds_claude_code_and_obsidian-@arscontexta.md,pool_c_notebooklm,true,true,x,unknown,20260120,@arscontexta,9377,true,source,
20260121-x_article-get_good_at_agents-@natolambert.md,pool_c_notebooklm,true,true,x,unknown,20260121,@natolambert,5116,true,source,
20260121-x_article-i_told_claude_code_to_build_me_an_executive_assistant_this_is_what_my_work_as_cto_looks_like_now-@obie.md,pool_c_notebooklm,true,true,x,unknown,20260121,@obie,14757,true,source,
20260122-website-previewing_claude_code_for_web_branches--simonwillison.md,pool_c_notebooklm,true,true,website,article,20260122,simonwillison,3354,true,source,
20260122-x_article-everyones_running_ralph_wrong_heres_what_its_creator_intended-@damianplayer.md,pool_c_notebooklm,true,true,x,unknown,20260122,@damianplayer,8739,true,source,
20260122-x_article-how_i_built_a_visual_feedback_loop_for_claude_code-@seejayhess.md,pool_c_notebooklm,true,true,x,unknown,20260122,@seejayhess,7765,true,source,
20260122-x_article-how_to_run_claude_code_locally_100_percent_free_and_fully_private-@dr_cintas.md,pool_c_notebooklm,true,true,x,unknown,20260122,@dr_cintas,4820,true,source,
20260122-x_article-separation_of_responsibilities_mcp_vs_skills-@dani_avila7.md,pool_c_notebooklm,true,true,x,unknown,20260122,@dani_avila7,9597,true,source,
20260122-x_article-were_turning_todos_into_tasks_in_claude_code-@trq212.md,pool_c_notebooklm,true,true,x,unknown,20260122,@trq212,2738,true,source,
20260123-x_article-claude_codes_new_task_system_the_practical_guide_and_explainer-@nummanali.md,pool_c_notebooklm,true,true,x,unknown,20260123,@nummanali,17837,true,source,
20260123-x_article-how_i_built_claude_code_templates_for_free_400k_plus_downloads-@dani_avila7.md,pool_c_notebooklm,true,true,x,unknown,20260123,@dani_avila7,5829,true,source,
20260123-x_article-merging_slash_commands_into_skills_in_claude_code-@trq212.md,pool_c_notebooklm,true,true,x,unknown,20260123,@trq212,3989,true,source,
20260124-website-overview--agent-skills-agentskills.md,pool_c_notebooklm,true,true,website,article,20260124,agentskills,15950,true,source,
20260124-x_thread-add_this_paragraph_to-zarazhangrui.md,pool_c_notebooklm,true,true,x,unknown,20260124,zarazhangrui,3706,true,source,
20260125-x_thread-i_dont_know_why_this_isnt_just_in_claude-@garrytan.md,pool_c_notebooklm,true,true,x,unknown,20260125,@garrytan,1171,true,source,
20260125-x_thread-just_shipped_last30days_a_claude-@mvanhorn.md,pool_c_notebooklm,true,true,x,unknown,20260125,@mvanhorn,2784,true,source,
20260127-x_thread-i_wish_this_were_a_default-@garrytan.md,pool_c_notebooklm,true,true,x,unknown,20260127,@garrytan,953,true,source,
20260127-x_thread-in_case_its_not_clear-@bcherny.md,pool_c_notebooklm,true,true,x,unknown,20260127,@bcherny,652,true,source,
20260130-x_article-how_we_use_claude_code_in_slack-@trq212.md,pool_c_notebooklm,true,true,x,unknown,20260130,@trq212,2764,true,source,
20260131-x_thread-how_to_build_a_claude_skill-@EXM7777.md,pool_c_notebooklm,true,true,x,unknown,20260131,@EXM7777,2143,true,source,
20260131-x_thread-im_boris_and_i_created_claude-@bcherny.md,pool_c_notebooklm,true,true,x,unknown,20260131,@bcherny,6054,true,source,
20260201-x_article-claude_skills_explained_the_complete_guide_from_beginner_to_pro-@meer_aiit.md,pool_c_notebooklm,true,true,x,unknown,20260201,@meer_aiit,18475,true,source,
20260201-x_thread-28_days_of_claude_api-@adocomplete.md,pool_c_notebooklm,true,true,x,unknown,20260201,@adocomplete,973,true,source,20260201-x_thread-28_days_of_claude_api_day_1_prompt_caching-@adocomplete.md
20260201-x_thread-single_biggest_improvement_to_your-nbaschez.md,pool_c_notebooklm,true,true,x,unknown,20260201,nbaschez,2832,true,source,
20260202-x_thread-claudeai_just_got_a_massive_upgrade-@quxiaoyin.md,pool_c_notebooklm,true,true,x,unknown,20260202,@quxiaoyin,1381,true,source,
20260202-x_thread-i_think_people_are_sleeping_a-@garrytan.md,pool_c_notebooklm,true,true,x,unknown,20260202,@garrytan,2327,true,source,20260202-x_thread-i_think_people_are_sleeping-@garrytan.md
20260203-x_article-claude_code_for_scientists-@patrickmineault.md,pool_c_notebooklm,true,true,x,unknown,20260203,@patrickmineault,12076,true,source,
20260203-x_article-claude_code_guide_for_designers-@felixleezd.md,pool_c_notebooklm,true,true,x,unknown,20260203,@felixleezd,6834,true,source,
20260203-x_article-how_i_made_claude_code_3x_faster-@aidenybai.md,pool_c_notebooklm,true,true,x,unknown,20260203,@aidenybai,8257,true,source,
20260203-x_article-skills_im_currently_running-@mattpocockuk.md,pool_c_notebooklm,true,true,x,unknown,20260203,@mattpocockuk,1109,true,source,20260203-x_thread-skills_im_currently_running_write_a_prd-@mattpocockuk.md
20260203-x_thread-apple_has_released_an_mcp-@camsoft2000.md,pool_c_notebooklm,true,true,x,unknown,20260203,@camsoft2000,1836,true,source,
20260203-x_thread-xcode_26_3_using_xcodebuildmcp_s-@camsoft2000.md,pool_c_notebooklm,true,true,x,unknown,20260203,@camsoft2000,1977,true,source,
20260203-x_thread-you_can_give_claude-@jordanmorgan10.md,pool_c_notebooklm,true,true,x,unknown,20260203,@jordanmorgan10,731,true,source,
